fecha,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,ciudad,provincia,region,elevacion_m
2020-12-18,11.5,16.3,8.8,6.8,11.0,2.93,17.37,10.4,Quito,Pichincha,Sierra,2903.0
2020-12-19,11.7,16.3,9.1,16.0,9.0,3.02,18.37,11.9,Quito,Pichincha,Sierra,2903.0
2020-12-20,11.6,16.4,8.7,22.2,10.0,3.06,18.65,10.5,Quito,Pichincha,Sierra,2903.0
2020-12-21,11.8,17.2,8.0,7.3,8.0,3.38,20.47,11.2,Quito,Pichincha,Sierra,2903.0
2020-12-22,12.0,16.7,8.4,10.3,8.0,3.37,20.46,10.5,Quito,Pichincha,Sierra,2903.0
2020-12-23,12.0,16.9,7.8,2.4,10.0,3.27,19.65,12.6,Quito,Pichincha,Sierra,2903.0
2020-12-24,12.2,17.2,8.4,11.0,10.0,3.29,19.39,11.7,Quito,Pichincha,Sierra,2903.0
2020-12-25,11.7,15.7,9.8,37.7,24.0,2.75,16.94,11.4,Quito,Pichincha,Sierra,2903.0
2020-12-26,10.2,12.2,9.0,52.9,24.0,1.12,6.54,10.2,Quito,Pichincha,Sierra,2903.0
2020-12-27,10.8,14.7,8.1,9.7,21.0,2.88,17.88,8.7,Quito,Pichincha,Sierra,2903.0
2020-12-28,10.7,14.4,9.0,29.2,21.0,2.36,14.41,8.9,Quito,Pichincha,Sierra,2903.0
2020-12-29,11.3,15.8,8.9,31.2,19.0,2.98,18.53,10.5,Quito,Pichincha,Sierra,2903.0
2020-12-30,11.0,15.3,8.4,34.3,19.0,2.56,15.82,11.1,Quito,Pichincha,Sierra,2903.0
2020-12-31,10.9,15.8,7.3,17.4,9.0,2.93,17.94,9.8,Quito,Pichincha,Sierra,2903.0
2021-01-01,11.6,16.4,7.9,9.3,7.0,3.17,19.59,11.3,Quito,Pichincha,Sierra,2903.0
2021-01-02,11.3,16.3,8.8,14.9,18.0,2.38,13.73,11.4,Quito,Pichincha,Sierra,2903.0
2021-01-03,11.4,15.6,8.7,19.6,15.0,2.72,16.89,11.8,Quito,Pichincha,Sierra,2903.0
2021-01-04,11.0,14.0,9.2,33.8,19.0,1.94,11.88,11.0,Quito,Pichincha,Sierra,2903.0
2021-01-05,10.9,14.8,8.7,60.0,23.0,2.39,15.3,10.3,Quito,Pichincha,Sierra,2903.0
2021-01-06,10.3,13.4,8.8,50.3,24.0,1.72,10.78,13.4,Quito,Pichincha,Sierra,2903.0
2021-01-07,11.0,15.5,8.1,1.3,5.0,2.95,17.81,13.1,Quito,Pichincha,Sierra,2903.0
2021-01-08,10.5,14.6,6.7,9.3,9.0,2.64,16.33,11.2,Quito,Pichincha,Sierra,2903.0
2021-01-09,10.7,14.4,8.3,5.0,10.0,2.64,16.57,10.7,Quito,Pichincha,Sierra,2903.0
2021-01-10,11.7,16.9,7.4,0.4,4.0,3.75,23.2,11.7,Quito,Pichincha,Sierra,2903.0
2021-01-11,11.4,15.9,7.9,1.1,4.0,3.23,19.67,10.7,Quito,Pichincha,Sierra,2903.0
2021-01-12,10.9,15.3,5.8,0.7,3.0,3.03,18.24,9.6,Quito,Pichincha,Sierra,2903.0
2021-01-13,11.8,17.0,7.5,1.2,3.0,3.36,20.13,13.5,Quito,Pichincha,Sierra,2903.0
2021-01-14,12.0,16.5,8.7,7.5,11.0,3.32,20.75,11.6,Quito,Pichincha,Sierra,2903.0
2021-01-15,11.8,16.3,8.5,10.6,11.0,3.29,20.85,12.1,Quito,Pichincha,Sierra,2903.0
2021-01-16,11.6,16.5,8.9,5.1,13.0,3.27,20.41,12.7,Quito,Pichincha,Sierra,2903.0
2021-01-17,11.7,16.4,8.7,8.0,16.0,3.39,20.69,12.3,Quito,Pichincha,Sierra,2903.0
2021-01-18,11.8,16.7,8.2,6.2,9.0,3.51,21.68,11.8,Quito,Pichincha,Sierra,2903.0
2021-01-19,11.8,16.5,7.5,1.1,6.0,3.85,23.84,11.9,Quito,Pichincha,Sierra,2903.0
2021-01-20,11.8,15.7,8.4,2.2,8.0,3.0,17.64,9.2,Quito,Pichincha,Sierra,2903.0
2021-01-21,11.6,16.5,8.4,19.3,10.0,2.9,17.59,11.4,Quito,Pichincha,Sierra,2903.0
2021-01-22,11.2,15.1,9.0,23.0,14.0,2.32,13.85,10.2,Quito,Pichincha,Sierra,2903.0
2021-01-23,11.3,15.9,7.5,10.1,8.0,3.21,19.83,10.9,Quito,Pichincha,Sierra,2903.0
2021-01-24,11.4,16.7,6.9,1.1,2.0,3.37,20.31,11.0,Quito,Pichincha,Sierra,2903.0
2021-01-25,11.7,16.5,7.3,0.5,5.0,3.06,17.94,10.4,Quito,Pichincha,Sierra,2903.0
2021-01-26,11.0,15.7,8.1,2.1,10.0,2.41,14.18,11.5,Quito,Pichincha,Sierra,2903.0
2021-01-27,12.4,18.3,6.9,0.3,3.0,4.0,24.17,14.4,Quito,Pichincha,Sierra,2903.0
2021-01-28,11.5,16.5,6.4,18.6,11.0,3.58,21.99,11.8,Quito,Pichincha,Sierra,2903.0
2021-01-29,12.3,17.2,9.3,4.8,11.0,3.54,21.5,12.0,Quito,Pichincha,Sierra,2903.0
2021-01-30,12.3,16.7,9.5,0.4,3.0,3.25,19.14,11.5,Quito,Pichincha,Sierra,2903.0
2021-01-31,11.9,19.0,4.8,0.0,0.0,4.83,28.37,13.7,Quito,Pichincha,Sierra,2903.0
2021-02-01,12.5,18.3,8.9,0.7,7.0,3.68,21.66,13.0,Quito,Pichincha,Sierra,2903.0
2021-02-02,12.2,17.4,6.6,0.2,2.0,3.57,21.05,11.5,Quito,Pichincha,Sierra,2903.0
2021-02-03,12.3,18.1,7.4,1.9,6.0,3.9,23.38,12.4,Quito,Pichincha,Sierra,2903.0
2021-02-04,12.2,18.2,6.7,6.6,9.0,3.8,22.55,12.1,Quito,Pichincha,Sierra,2903.0
2021-02-05,12.0,17.2,8.0,9.7,10.0,3.08,18.07,9.4,Quito,Pichincha,Sierra,2903.0
2021-02-06,12.2,18.3,7.2,2.0,7.0,3.52,20.62,10.3,Quito,Pichincha,Sierra,2903.0
2021-02-07,12.7,19.2,7.7,1.6,4.0,3.92,22.65,11.8,Quito,Pichincha,Sierra,2903.0
2021-02-08,12.6,17.8,9.5,9.5,16.0,3.16,18.31,10.4,Quito,Pichincha,Sierra,2903.0
2021-02-09,12.3,17.6,8.9,35.1,16.0,3.31,19.72,11.1,Quito,Pichincha,Sierra,2903.0
2021-02-10,12.0,16.5,9.0,30.3,17.0,3.13,18.62,8.7,Quito,Pichincha,Sierra,2903.0
2021-02-11,12.0,15.7,10.1,27.7,24.0,2.58,15.8,11.2,Quito,Pichincha,Sierra,2903.0
2021-02-12,12.0,16.3,9.6,11.9,24.0,2.74,16.31,11.5,Quito,Pichincha,Sierra,2903.0
2021-02-13,12.7,18.4,9.1,5.6,10.0,3.84,22.74,11.0,Quito,Pichincha,Sierra,2903.0
2021-02-14,12.5,17.5,9.8,11.3,17.0,3.43,20.27,11.1,Quito,Pichincha,Sierra,2903.0
2021-02-15,11.7,16.2,8.9,28.6,15.0,3.08,18.75,10.5,Quito,Pichincha,Sierra,2903.0
2021-02-16,11.2,16.5,6.8,8.9,13.0,3.37,19.67,8.7,Quito,Pichincha,Sierra,2903.0
2021-02-17,11.3,15.8,7.9,30.0,14.0,2.98,17.7,8.6,Quito,Pichincha,Sierra,2903.0
2021-02-18,10.9,14.7,9.1,39.5,23.0,2.3,13.84,9.8,Quito,Pichincha,Sierra,2903.0
2021-02-19,11.3,14.9,9.3,49.8,24.0,2.49,15.45,12.3,Quito,Pichincha,Sierra,2903.0
2021-02-20,11.4,15.3,8.9,48.7,21.0,2.9,17.94,10.8,Quito,Pichincha,Sierra,2903.0
2021-02-21,11.1,15.5,9.1,22.9,22.0,2.63,15.49,10.0,Quito,Pichincha,Sierra,2903.0
2021-02-22,10.6,13.9,9.1,32.3,22.0,1.58,9.0,11.0,Quito,Pichincha,Sierra,2903.0
2021-02-23,11.5,17.1,7.2,9.1,8.0,3.0,17.92,10.8,Quito,Pichincha,Sierra,2903.0
2021-02-24,12.0,17.7,6.6,0.6,6.0,3.58,20.7,11.5,Quito,Pichincha,Sierra,2903.0
2021-02-25,12.4,16.9,8.0,0.0,0.0,3.49,20.47,12.0,Quito,Pichincha,Sierra,2903.0
2021-02-26,11.8,17.6,7.7,20.6,9.0,3.25,19.24,11.2,Quito,Pichincha,Sierra,2903.0
2021-02-27,12.2,17.2,9.0,29.4,13.0,3.15,18.63,8.7,Quito,Pichincha,Sierra,2903.0
2021-02-28,12.0,16.6,9.5,46.3,17.0,2.65,15.57,11.2,Quito,Pichincha,Sierra,2903.0
2021-03-01,10.9,12.9,9.7,39.5,24.0,1.4,8.36,7.3,Quito,Pichincha,Sierra,2903.0
2021-03-02,11.0,15.0,8.7,56.7,22.0,2.16,13.15,10.2,Quito,Pichincha,Sierra,2903.0
2021-03-03,11.2,15.3,9.1,76.4,24.0,2.58,16.1,12.6,Quito,Pichincha,Sierra,2903.0
2021-03-04,11.2,15.8,8.4,30.4,20.0,2.96,18.5,11.3,Quito,Pichincha,Sierra,2903.0
2021-03-05,10.7,14.2,8.4,22.2,16.0,2.13,12.91,11.4,Quito,Pichincha,Sierra,2903.0
2021-03-06,11.7,17.4,6.9,0.4,3.0,3.83,23.28,12.5,Quito,Pichincha,Sierra,2903.0
2021-03-07,11.8,17.3,5.9,9.6,6.0,3.48,20.96,11.2,Quito,Pichincha,Sierra,2903.0
2021-03-08,10.8,14.4,8.4,31.5,17.0,1.67,9.81,10.6,Quito,Pichincha,Sierra,2903.0
2021-03-09,10.8,15.0,8.6,49.0,19.0,2.39,14.87,10.7,Quito,Pichincha,Sierra,2903.0
2021-03-10,10.5,14.3,8.2,50.0,16.0,1.89,11.18,10.5,Quito,Pichincha,Sierra,2903.0
2021-03-11,10.7,13.9,9.1,61.7,24.0,2.12,12.64,9.7,Quito,Pichincha,Sierra,2903.0
2021-03-12,11.1,15.5,8.8,52.5,23.0,3.05,18.78,10.1,Quito,Pichincha,Sierra,2903.0
2021-03-13,11.0,14.7,8.3,52.9,22.0,2.61,16.28,10.4,Quito,Pichincha,Sierra,2903.0
2021-03-14,11.2,16.8,7.1,42.5,16.0,3.51,21.6,9.6,Quito,Pichincha,Sierra,2903.0
2021-03-15,10.8,14.8,8.6,12.2,14.0,2.51,15.03,9.8,Quito,Pichincha,Sierra,2903.0
2021-03-16,10.5,14.8,8.4,9.6,15.0,2.37,14.19,10.2,Quito,Pichincha,Sierra,2903.0
2021-03-17,11.0,15.2,7.5,12.9,10.0,3.17,19.84,12.0,Quito,Pichincha,Sierra,2903.0
2021-03-18,10.1,13.3,8.2,13.5,17.0,2.0,11.9,9.4,Quito,Pichincha,Sierra,2903.0
2021-03-19,10.8,16.5,7.1,29.5,15.0,3.33,20.44,9.7,Quito,Pichincha,Sierra,2903.0
2021-03-20,11.0,16.1,7.2,5.0,19.0,3.61,21.28,6.5,Quito,Pichincha,Sierra,2903.0
2021-03-21,11.6,17.9,7.6,9.9,12.0,3.81,22.11,8.6,Quito,Pichincha,Sierra,2903.0
2021-03-22,10.4,13.4,8.0,22.6,16.0,1.9,11.81,9.2,Quito,Pichincha,Sierra,2903.0
2021-03-23,11.3,17.1,8.4,26.6,16.0,3.45,20.92,10.4,Quito,Pichincha,Sierra,2903.0
2021-03-24,11.3,16.8,7.7,13.4,10.0,3.41,20.7,10.0,Quito,Pichincha,Sierra,2903.0
2021-03-25,11.8,17.1,8.9,16.3,8.0,3.34,20.22,10.8,Quito,Pichincha,Sierra,2903.0
2021-03-26,11.3,17.0,7.6,24.7,9.0,3.13,19.13,10.6,Quito,Pichincha,Sierra,2903.0
2021-03-27,11.6,16.5,7.1,10.2,11.0,3.59,22.24,11.8,Quito,Pichincha,Sierra,2903.0
2021-03-28,12.0,16.9,8.6,9.1,6.0,3.47,20.82,11.0,Quito,Pichincha,Sierra,2903.0
2021-03-29,11.8,16.6,7.9,0.3,3.0,3.31,19.48,10.0,Quito,Pichincha,Sierra,2903.0
2021-03-30,11.9,16.4,7.1,0.2,2.0,3.7,22.1,12.6,Quito,Pichincha,Sierra,2903.0
2021-03-31,11.5,17.1,6.5,0.5,2.0,3.34,19.65,12.9,Quito,Pichincha,Sierra,2903.0
2021-04-01,12.0,17.7,7.0,1.7,7.0,3.83,23.05,13.8,Quito,Pichincha,Sierra,2903.0
2021-04-02,12.4,18.5,9.0,6.5,10.0,3.76,22.17,10.7,Quito,Pichincha,Sierra,2903.0
2021-04-03,11.7,16.7,8.5,11.3,7.0,3.05,18.4,10.1,Quito,Pichincha,Sierra,2903.0
2021-04-04,11.2,14.6,7.5,1.7,9.0,2.28,13.2,8.8,Quito,Pichincha,Sierra,2903.0
2021-04-05,12.0,17.0,8.5,0.8,4.0,3.36,19.89,11.9,Quito,Pichincha,Sierra,2903.0
2021-04-06,11.7,16.8,7.0,3.7,4.0,3.4,20.38,10.0,Quito,Pichincha,Sierra,2903.0
2021-04-07,11.9,17.0,6.8,4.6,8.0,3.2,18.68,11.5,Quito,Pichincha,Sierra,2903.0
2021-04-08,12.0,17.6,7.7,1.3,7.0,3.53,20.86,11.5,Quito,Pichincha,Sierra,2903.0
2021-04-09,12.4,17.1,9.0,7.7,13.0,3.68,22.35,12.3,Quito,Pichincha,Sierra,2903.0
2021-04-10,12.1,17.0,8.9,9.0,12.0,3.47,20.86,10.4,Quito,Pichincha,Sierra,2903.0
2021-04-11,12.2,17.3,8.8,0.8,3.0,3.43,20.19,11.8,Quito,Pichincha,Sierra,2903.0
2021-04-12,11.7,18.0,6.6,1.1,5.0,3.9,22.6,12.1,Quito,Pichincha,Sierra,2903.0
2021-04-13,11.9,18.2,6.5,0.2,2.0,4.22,25.24,11.9,Quito,Pichincha,Sierra,2903.0
2021-04-14,11.7,18.3,6.7,5.3,6.0,3.75,22.01,10.1,Quito,Pichincha,Sierra,2903.0
2021-04-15,11.9,16.3,8.9,1.3,7.0,2.91,16.89,8.7,Quito,Pichincha,Sierra,2903.0
2021-04-16,11.6,16.0,7.8,30.2,11.0,3.08,19.23,11.2,Quito,Pichincha,Sierra,2903.0
2021-04-17,11.9,16.6,7.3,0.0,0.0,3.19,18.54,11.3,Quito,Pichincha,Sierra,2903.0
2021-04-18,11.7,16.4,7.0,36.2,12.0,3.32,20.57,9.6,Quito,Pichincha,Sierra,2903.0
2021-04-19,10.8,13.4,8.2,13.4,18.0,2.04,11.69,6.6,Quito,Pichincha,Sierra,2903.0
2021-04-20,11.8,18.2,6.9,4.8,10.0,3.64,21.5,10.1,Quito,Pichincha,Sierra,2903.0
2021-04-21,11.8,17.0,8.9,45.9,18.0,3.21,19.36,11.5,Quito,Pichincha,Sierra,2903.0
2021-04-22,12.3,18.2,8.2,8.6,9.0,3.69,22.13,12.2,Quito,Pichincha,Sierra,2903.0
2021-04-23,11.7,15.9,9.3,28.2,17.0,3.18,19.69,11.8,Quito,Pichincha,Sierra,2903.0
2021-04-24,11.8,17.7,7.3,10.2,7.0,3.4,20.24,10.0,Quito,Pichincha,Sierra,2903.0
2021-04-25,12.1,17.0,7.8,10.6,8.0,3.6,22.01,11.3,Quito,Pichincha,Sierra,2903.0
2021-04-26,11.6,16.4,8.7,29.4,14.0,2.66,16.09,11.1,Quito,Pichincha,Sierra,2903.0
2021-04-27,11.7,17.2,9.3,42.3,13.0,2.81,16.79,9.7,Quito,Pichincha,Sierra,2903.0
2021-04-28,11.2,15.9,9.4,39.4,20.0,2.55,15.25,10.4,Quito,Pichincha,Sierra,2903.0
2021-04-29,11.4,16.9,7.2,47.3,13.0,3.31,20.76,11.4,Quito,Pichincha,Sierra,2903.0
2021-04-30,10.6,14.2,8.8,31.0,20.0,2.17,13.15,10.4,Quito,Pichincha,Sierra,2903.0
2021-05-01,10.4,15.7,7.4,30.9,13.0,2.4,14.73,12.1,Quito,Pichincha,Sierra,2903.0
2021-05-02,10.4,15.1,6.5,25.9,10.0,2.75,17.12,10.4,Quito,Pichincha,Sierra,2903.0
2021-05-03,10.1,13.6,8.5,17.7,21.0,1.96,12.55,8.0,Quito,Pichincha,Sierra,2903.0
2021-05-04,11.2,17.2,6.5,16.0,11.0,3.55,21.76,10.7,Quito,Pichincha,Sierra,2903.0
2021-05-05,11.3,15.6,8.6,9.1,12.0,2.85,17.73,11.0,Quito,Pichincha,Sierra,2903.0
2021-05-06,11.2,17.0,7.1,28.2,9.0,3.43,21.06,10.9,Quito,Pichincha,Sierra,2903.0
2021-05-07,11.2,17.0,7.7,11.8,9.0,2.92,17.68,11.6,Quito,Pichincha,Sierra,2903.0
2021-05-08,11.5,17.1,6.8,8.5,8.0,3.28,19.81,10.5,Quito,Pichincha,Sierra,2903.0
2021-05-09,12.2,18.4,7.7,0.9,4.0,3.75,22.18,11.0,Quito,Pichincha,Sierra,2903.0
2021-05-10,11.9,18.4,6.3,0.1,1.0,3.98,23.28,11.2,Quito,Pichincha,Sierra,2903.0
2021-05-11,11.7,15.6,7.9,0.0,0.0,3.21,19.18,12.2,Quito,Pichincha,Sierra,2903.0
2021-05-12,11.9,17.4,7.2,0.1,1.0,3.4,20.18,13.0,Quito,Pichincha,Sierra,2903.0
2021-05-13,12.4,19.0,7.2,0.3,2.0,4.14,24.4,12.2,Quito,Pichincha,Sierra,2903.0
2021-05-14,12.2,17.4,8.2,9.0,9.0,3.34,20.34,11.5,Quito,Pichincha,Sierra,2903.0
2021-05-15,12.4,17.0,8.0,6.6,12.0,3.07,18.39,12.0,Quito,Pichincha,Sierra,2903.0
2021-05-16,11.8,15.0,10.0,43.3,21.0,2.08,12.34,9.8,Quito,Pichincha,Sierra,2903.0
2021-05-17,12.1,16.3,9.3,37.5,15.0,2.99,18.48,10.9,Quito,Pichincha,Sierra,2903.0
2021-05-18,12.1,16.7,8.8,1.8,6.0,3.33,19.96,10.8,Quito,Pichincha,Sierra,2903.0
2021-05-19,12.0,19.1,6.7,1.3,6.0,4.03,23.71,11.6,Quito,Pichincha,Sierra,2903.0
2021-05-20,12.1,18.2,6.7,1.0,5.0,3.67,22.04,10.8,Quito,Pichincha,Sierra,2903.0
2021-05-21,12.1,18.0,6.5,1.3,7.0,3.74,22.67,11.5,Quito,Pichincha,Sierra,2903.0
2021-05-22,12.4,17.6,8.7,0.0,0.0,3.53,21.21,11.1,Quito,Pichincha,Sierra,2903.0
2021-05-23,11.8,17.0,8.7,3.0,4.0,3.03,18.39,11.0,Quito,Pichincha,Sierra,2903.0
2021-05-24,12.7,17.8,9.7,1.3,9.0,3.5,20.88,11.0,Quito,Pichincha,Sierra,2903.0
2021-05-25,12.1,17.8,7.7,7.1,7.0,3.46,21.06,11.3,Quito,Pichincha,Sierra,2903.0
2021-05-26,11.7,16.8,7.7,5.3,7.0,3.02,17.95,9.7,Quito,Pichincha,Sierra,2903.0
2021-05-27,12.2,17.8,8.4,4.4,7.0,3.48,20.87,10.0,Quito,Pichincha,Sierra,2903.0
2021-05-28,12.2,17.4,9.3,3.4,9.0,3.64,22.38,12.1,Quito,Pichincha,Sierra,2903.0
2021-05-29,12.1,17.5,9.1,12.0,11.0,3.47,21.3,11.3,Quito,Pichincha,Sierra,2903.0
2021-05-30,10.9,14.1,7.4,2.6,6.0,2.02,12.29,11.2,Quito,Pichincha,Sierra,2903.0
2021-05-31,12.2,17.1,7.6,2.6,9.0,2.85,16.64,8.1,Quito,Pichincha,Sierra,2903.0
2021-06-01,12.0,18.3,7.0,11.7,7.0,3.28,19.65,10.9,Quito,Pichincha,Sierra,2903.0
2021-06-02,12.4,18.3,9.6,12.6,7.0,3.54,21.42,9.7,Quito,Pichincha,Sierra,2903.0
2021-06-03,12.2,18.6,6.1,5.9,4.0,3.85,22.98,11.2,Quito,Pichincha,Sierra,2903.0
2021-06-04,12.1,19.2,6.0,1.3,4.0,3.91,23.21,11.6,Quito,Pichincha,Sierra,2903.0
2021-06-05,12.1,17.7,7.5,10.5,11.0,3.35,20.31,11.4,Quito,Pichincha,Sierra,2903.0
2021-06-06,11.4,16.8,7.3,7.3,6.0,2.92,17.84,10.8,Quito,Pichincha,Sierra,2903.0
2021-06-07,10.6,13.1,8.0,5.4,19.0,1.56,9.31,9.7,Quito,Pichincha,Sierra,2903.0
2021-06-08,10.9,15.2,7.5,15.0,12.0,2.57,16.17,10.6,Quito,Pichincha,Sierra,2903.0
2021-06-09,11.3,16.1,7.2,21.9,14.0,2.88,17.96,10.3,Quito,Pichincha,Sierra,2903.0
2021-06-10,11.8,17.7,8.0,8.0,7.0,3.3,19.88,11.5,Quito,Pichincha,Sierra,2903.0
2021-06-11,11.5,16.9,6.8,2.0,5.0,3.15,19.35,11.5,Quito,Pichincha,Sierra,2903.0
2021-06-12,11.4,18.3,6.2,2.4,5.0,3.58,21.83,11.2,Quito,Pichincha,Sierra,2903.0
2021-06-13,10.0,11.3,8.9,14.5,19.0,1.24,7.02,5.2,Quito,Pichincha,Sierra,2903.0
2021-06-14,10.6,14.8,7.8,36.6,11.0,2.47,15.42,9.3,Quito,Pichincha,Sierra,2903.0
2021-06-15,10.5,14.7,7.8,6.5,11.0,2.39,15.14,11.7,Quito,Pichincha,Sierra,2903.0
2021-06-16,11.1,16.3,7.7,1.8,7.0,3.17,19.4,10.6,Quito,Pichincha,Sierra,2903.0
2021-06-17,11.2,17.4,6.0,0.3,3.0,3.7,22.67,12.1,Quito,Pichincha,Sierra,2903.0
2021-06-18,11.0,16.5,6.5,0.3,2.0,3.33,20.66,10.5,Quito,Pichincha,Sierra,2903.0
2021-06-19,11.0,15.8,7.1,7.2,11.0,3.14,19.27,10.8,Quito,Pichincha,Sierra,2903.0
2021-06-20,9.2,12.9,6.0,2.5,8.0,1.75,10.29,10.4,Quito,Pichincha,Sierra,2903.0
2021-06-21,9.9,14.7,6.0,0.5,5.0,2.95,18.39,12.8,Quito,Pichincha,Sierra,2903.0
2021-06-22,10.5,16.5,4.3,0.1,1.0,3.79,22.89,11.7,Quito,Pichincha,Sierra,2903.0
2021-06-23,10.2,15.9,5.1,4.5,6.0,3.2,20.17,11.6,Quito,Pichincha,Sierra,2903.0
2021-06-24,10.5,17.0,5.5,8.7,7.0,3.32,20.24,9.9,Quito,Pichincha,Sierra,2903.0
2021-06-25,11.2,16.3,8.7,4.8,6.0,3.18,20.17,12.1,Quito,Pichincha,Sierra,2903.0
2021-06-26,10.9,15.9,6.7,1.7,6.0,3.31,20.8,11.0,Quito,Pichincha,Sierra,2903.0
2021-06-27,10.7,15.5,6.2,7.8,7.0,2.97,18.94,12.0,Quito,Pichincha,Sierra,2903.0
2021-06-28,11.2,17.6,4.8,0.0,0.0,3.69,22.36,11.9,Quito,Pichincha,Sierra,2903.0
2021-06-29,10.9,17.5,4.9,0.0,0.0,4.03,24.56,13.1,Quito,Pichincha,Sierra,2903.0
2021-06-30,10.4,16.5,5.5,0.8,2.0,3.04,18.74,11.7,Quito,Pichincha,Sierra,2903.0
2021-07-01,10.9,16.3,6.7,0.1,1.0,3.64,22.49,13.7,Quito,Pichincha,Sierra,2903.0
2021-07-02,10.5,16.9,4.8,0.1,1.0,3.85,23.6,13.3,Quito,Pichincha,Sierra,2903.0
2021-07-03,10.0,17.0,4.6,0.0,0.0,4.18,25.17,14.2,Quito,Pichincha,Sierra,2903.0
2021-07-04,9.5,16.8,4.1,0.0,0.0,4.2,25.69,16.7,Quito,Pichincha,Sierra,2903.0
2021-07-05,10.1,16.9,4.4,0.0,0.0,4.4,25.85,14.8,Quito,Pichincha,Sierra,2903.0
2021-07-06,10.7,17.6,5.5,0.0,0.0,4.27,25.62,11.9,Quito,Pichincha,Sierra,2903.0
2021-07-07,11.3,18.5,5.3,0.0,0.0,4.09,24.21,14.1,Quito,Pichincha,Sierra,2903.0
2021-07-08,11.1,18.1,5.7,0.7,5.0,3.57,21.35,14.4,Quito,Pichincha,Sierra,2903.0
2021-07-09,11.0,16.5,5.6,1.6,9.0,3.32,20.41,11.5,Quito,Pichincha,Sierra,2903.0
2021-07-10,11.5,16.5,7.8,0.1,1.0,2.97,17.85,11.2,Quito,Pichincha,Sierra,2903.0
2021-07-11,11.7,17.3,6.6,0.3,3.0,3.4,20.25,11.9,Quito,Pichincha,Sierra,2903.0
2021-07-12,11.4,17.5,6.3,2.8,5.0,3.52,21.29,12.3,Quito,Pichincha,Sierra,2903.0
2021-07-13,11.5,17.4,6.3,0.2,2.0,3.05,17.7,12.4,Quito,Pichincha,Sierra,2903.0
2021-07-14,11.4,18.6,4.9,0.4,3.0,4.05,24.44,12.4,Quito,Pichincha,Sierra,2903.0
2021-07-15,12.1,18.9,5.9,0.0,0.0,3.94,22.86,12.1,Quito,Pichincha,Sierra,2903.0
2021-07-16,12.1,17.5,7.9,0.0,0.0,3.76,22.61,18.0,Quito,Pichincha,Sierra,2903.0
2021-07-17,11.0,15.7,6.6,0.2,2.0,2.67,15.76,12.4,Quito,Pichincha,Sierra,2903.0
2021-07-18,11.6,17.2,7.9,1.2,9.0,3.24,19.31,12.2,Quito,Pichincha,Sierra,2903.0
2021-07-19,10.6,14.5,7.1,0.7,7.0,2.67,15.86,11.3,Quito,Pichincha,Sierra,2903.0
2021-07-20,12.5,18.1,7.4,0.1,1.0,3.78,21.69,14.4,Quito,Pichincha,Sierra,2903.0
2021-07-21,11.7,18.5,5.8,0.0,0.0,4.14,24.15,14.5,Quito,Pichincha,Sierra,2903.0
2021-07-22,11.3,15.0,7.8,0.0,0.0,2.95,17.14,12.6,Quito,Pichincha,Sierra,2903.0
2021-07-23,11.6,15.9,7.3,0.0,0.0,2.49,12.98,11.5,Quito,Pichincha,Sierra,2903.0
2021-07-24,11.3,16.7,6.1,21.6,11.0,3.34,20.26,12.4,Quito,Pichincha,Sierra,2903.0
2021-07-25,11.4,16.1,8.7,12.1,16.0,2.73,16.23,9.7,Quito,Pichincha,Sierra,2903.0
2021-07-26,11.4,15.9,8.4,8.0,8.0,3.04,18.6,12.4,Quito,Pichincha,Sierra,2903.0
2021-07-27,11.2,16.8,6.4,3.7,4.0,3.44,21.04,11.6,Quito,Pichincha,Sierra,2903.0
2021-07-28,11.9,18.8,5.8,0.0,0.0,4.16,24.44,12.7,Quito,Pichincha,Sierra,2903.0
2021-07-29,11.7,18.7,6.2,0.0,0.0,3.98,23.47,12.2,Quito,Pichincha,Sierra,2903.0
2021-07-30,12.3,18.1,6.6,0.0,0.0,3.71,21.0,11.4,Quito,Pichincha,Sierra,2903.0
2021-07-31,12.9,19.9,6.7,0.0,0.0,4.64,26.39,14.4,Quito,Pichincha,Sierra,2903.0
2021-08-01,10.5,17.2,5.8,0.8,5.0,3.98,23.32,13.9,Quito,Pichincha,Sierra,2903.0
2021-08-02,10.6,16.8,6.0,0.0,0.0,3.76,22.45,15.6,Quito,Pichincha,Sierra,2903.0
2021-08-03,11.1,17.8,6.1,0.0,0.0,4.25,24.8,15.4,Quito,Pichincha,Sierra,2903.0
2021-08-04,11.0,18.5,5.0,0.0,0.0,4.61,26.56,16.8,Quito,Pichincha,Sierra,2903.0
2021-08-05,11.6,19.9,4.5,0.0,0.0,4.64,26.02,15.0,Quito,Pichincha,Sierra,2903.0
2021-08-06,11.9,18.8,5.3,0.0,0.0,4.28,24.72,19.1,Quito,Pichincha,Sierra,2903.0
2021-08-07,12.3,19.3,6.1,0.0,0.0,4.31,25.04,19.1,Quito,Pichincha,Sierra,2903.0
2021-08-08,12.7,19.3,6.8,0.1,1.0,4.07,23.55,16.4,Quito,Pichincha,Sierra,2903.0
2021-08-09,12.6,19.4,7.5,0.3,3.0,3.73,21.07,15.1,Quito,Pichincha,Sierra,2903.0
